y,d,w,z1
-1.9968098203807243,0.39873017514506726,2.2912309713108523,1.72831231076386
-4.1516434644846942,-0.68677809957471514,-1.0592988717151441,0.044440473913122856
-0.48277419006118427,-0.86717986326646646,-0.45822586535222393,0.25637475321377473
-2.260881846522004,-1.327494042542513,0.44112001789268207,0.49495832523957789
-0.88148600966609303,0.94600067354867901,1.2985321986658216,0.44611551829397267
-1.0249715880699852,-0.48011581407068671,-0.16995258193709847,-0.45203435519371993
0.13212468154265467,0.17961797773194704,-2.1815963758731836,0.27490479493409947
3.249807341330007,2.6022131417463457,-1.2474477191991264,0.24243121157212896
1.0949534831773113,1.8761690981805412,0.62035031143859132,1.2046923320166181
-1.2202878321991228,0.54252248601634689,-1.2365667628558636,0.20628916702766431
-5.2223587925875865,-0.521218665489384,-1.1617939224177285,0.6508125612507869
0.24602019339536563,-0.1738962718328968,-0.36079746950751418,-0.13090056922591495
0.63390840060982889,0.99527866644307739,-1.2943188988757486,-0.53702552226708611
-2.7995187943590505,-1.9671800458412236,0.64116295119309241,0.50355464140389794
0.0060090415342555215,-0.20078679058182913,-1.5290760514118913,-0.11306897378608197
-1.4038477315682225,-0.22427826571762233,-0.5748535948702862,-0.47280554020424792
-3.2483210484208644,-1.0637664486317875,-0.89647211502389701,0.25290831180271484
-3.5585903409974513,0.25400849569215117,-0.72641133294300275,1.6664740110136989
2.1599382937499771,1.2085904793094224,-1.7725394981858493,-0.056100105152722818
-0.60401814357931183,0.80711690640174827,0.25469997906918218,1.0106229914592404
3.5758665996463872,2.7346781109724168,0.013730193733885458,0.87048474843120005
-0.78757696644898578,-0.047066902656141441,-0.40705963648846238,-1.1059490564638048
0.68580103469462017,0.72707876862970355,-0.19365835655289868,1.0243965695749062
-4.2760771843428209,-1.0961667707714182,0.028340846271631935,0.48479943013854804
0.13324584756011959,0.52644356581429574,1.3339888863232461,-0.12150956616660764
-1.1514411297383205,0.47633319268247648,-0.12318183188862022,0.91965837572436515
0.15026308143226208,0.67090467770874396,-1.0705639248636856,-0.50022724043061817
2.2578745090550476,2.522427031782668,0.53544434277008035,2.5066522099483528
-1.0403632746332132,-1.3321173858062081,0.56377472083637525,-1.8311597044405623
1.7869165835473133,0.32700249995676783,0.38861747809170427,-0.34104087105663783
1.7653767063126293,0.25892569784532404,0.35180659693081567,-1.4275408024337111
1.8423573587237743,1.22670806787558,0.74843073236782953,0.69604136259802607
-7.2012368440714809,-1.2932564315448705,-0.078767360890356436,-0.37309678090243992
0.025961298361744101,-0.51419045490290161,1.7361594618563629,-0.17408325805056168
0.97239638026075914,1.105872306052551,0.25527280113310846,0.54300312224514824
-8.2142116361184172,-2.4194914788007074,0.92762086615625361,-1.0029309038983114
-5.2119904201678224,-1.4114603352242727,-0.24921186664940154,-1.8436449049677419
0.67269588398374713,0.84122545285594441,-0.53667389645390551,1.0114750093263778
2.003862918583768,1.262008931152089,-1.2301029806917476,0.63346088258003741
-1.7222134876962025,0.41477562823828973,-0.0055680569695385346,0.45878218919201802
2.229038189941178,-0.065473614310048056,0.61254494854279129,0.79820225958565183
1.2312470568239038,1.289748944307314,0.5012177724521818,0.30517069272502745
-3.6341890599102946,0.27228179063935842,0.15472971550858325,-0.73906919931846571
1.6694959264597076,1.1030543264131414,0.21388668794774909,0.73452912544869986
-1.699844850896296,-1.1132648111596941,0.042696626236487255,-0.61752896506812072
-5.049392051350738,-1.6996237576478621,0.40979164436680149,1.2017289503832016
-0.87809021243085583,-1.6160486685001398,-0.6082802140142235,-0.94489458789655389
1.7405570206818151,0.64997174250702661,1.7422112295268035,-0.8265789923446305
0.24121999761972912,-0.5029462503579617,0.40418147058460174,-0.76310986529062874
-3.9905318533101792,-1.4622089516976127,0.53904026805052596,-1.2159419075427196
1.6074385288446826,3.2250576229974288,0.52875143479812348,1.4012239159107123
4.2352543938169394,2.6380142642635493,0.54039604920408646,2.809475829711547
-2.54124652293735,-3.1853216260569504,1.3295139385751749,-2.0955308534375869
2.7897761437537354,0.84953308961863117,0.93585700738359445,-1.0451601084455779
0.92758430099223865,1.9550634242760083,-0.095617794925500682,0.6395854414902471
0.79893799597925719,0.66409444195423406,-0.076416550746408768,-0.26453508918037694
4.7595609516741284,2.4112814368425761,0.28350244227758931,0.47848309738537054
0.30264038867766629,1.0629319827868078,-0.49049211499017165,1.9268238317307873
-2.1803633582142155,0.27269596731403523,0.58639596643443248,-0.19114014862836529
-0.048445992939471272,-0.5508397597189898,-0.057838026105012541,-0.86937786287784546
3.7905485463136777,2.1066670698641414,0.28128734597553329,1.4392525989880343
1.9268342779472714,0.60849012890459786,-0.011547593417801904,-1.0351342154835099
-2.0403250380941156,0.16676007628581954,-0.56728473689299586,0.97892697157965114
-3.8032498064716638,-0.27867664030690364,-0.10951511300891742,0.75113838557244872
7.0438329089309581,1.9075968486841479,1.1735284172374618,-0.37448687206738196
1.2518317105935872,1.8179442185886061,0.8834867554407686,0.81047346973084566
-0.27546996017759179,0.65306231882977839,0.49004771091922872,0.13229230359187022
2.4946184109725231,1.2122140660717948,-0.49125295468775965,0.24409778324196768
-3.0686347584276241,-1.1327115192435282,-0.68553853205615112,-0.59646158828400753
-3.2304151525513021,-1.7699706630665997,-0.60031679666582227,-1.5045268334223902
1.5573282451511643,1.5233128518909229,0.45595487252572842,0.61514679459526056
0.93262834919581117,0.50120531036161353,0.86379272580892008,0.83584673314340596
-2.5007418415312368,-1.5714699928815281,1.4552210608823932,-1.5740814883583596
-0.58915548391724226,0.11002933918139557,-0.72511661414069795,0.84217327963287036
2.5018604411426013,1.4094545447156617,1.7637295936912205,1.0249685452372932
-2.2541866185409702,-0.96503677995768811,1.0274402185950049,-0.33040716114739588
2.7621461275047601,0.83877008069251136,0.14531560699787502,-1.0503319205566093
-4.8768856362491011,-1.9436613177232394,0.092138966672945355,-0.48044571851261825
-0.80595540730363047,0.18650367739482965,0.39724650231468306,1.2939681505145157
-1.5209760075934273,0.31242402178358475,-0.54000169073851978,0.67430347396775825
-0.70535155158777141,-0.69158782294831367,-0.81843546783239507,-0.13267251054716209
1.0479266441252972,1.2088641285457669,-0.24946231038268968,0.8230374020703124
-5.0981126338012377,-3.2293027469200797,-0.85869328232751707,-0.97979870495799504
1.0571846038491159,0.11033787899134545,1.0558673825028213,-0.1001404477156719
0.59714552992778525,1.201501010724062,-0.16197223110422265,0.13773076745824367
-4.9839164370195217,-1.905599915114407,-1.3700353558054816,-0.39749127472641466
-2.0518500682145313,0.68538519026023026,0.68838159692924328,0.88663408849115599
-0.42859945904115548,2.4000945825663935,-0.79952853276346003,0.99241628829015915
-2.5967933032542314,-0.67502912006953963,0.2154611828597631,-0.12679599463393132
-1.0860275874474206,-1.2334266544195911,-0.19296272886288959,0.19212806847617311
1.2799616158931459,1.2679470336338055,1.0769796009799428,-0.45405678925430404
2.1025932481972047,0.3798442992826816,-1.9306301630331553,-0.2098947791397075
-5.428538800029175,-1.4655220492179464,-1.9941593102009758,-1.2713380435230253
-1.5446414787978191,-1.7926957477514855,2.2724214748543599,-0.91146084979255604
0.56154310664167451,-1.06987469811477,-1.1196447792706015,-0.70809519856731395
-1.4696287426241892,0.65501284754457512,-0.27763526776071196,-0.42884190048366433
2.281287077516958,1.753462106135101,1.3277072103359187,-0.32609914721996897
3.6969919014582944,1.1788195003943835,0.12312646593729644,-0.34827791566872807
-5.3880547036338804,-1.8432895081822434,-0.20400705842686559,0.26058541697846554
-0.8872537366222204,1.5491624492970484,-0.89286666286919525,1.1579705394796884
0.77939272630237288,0.40332432787086625,-0.4157901532127618,0.28941710763037348
2.1721233903785744,-0.37047607459421927,-0.41589005804237211,-0.75697157035661
-2.2807458546632908,-0.50515716244261721,0.5794745752647541,0.23699072215722783
-1.3563070516242746,-0.43259754457644883,0.66412699733799152,-0.72424559356666818
0.19005911603501496,-0.10437031833281873,0.34240602283709198,0.24834810200143856
1.9200527934699692,-1.1111530423010527,-0.25133423394024546,-1.6316429911386934
-3.2242757228004622,-1.1088641227434413,0.68206522730260677,0.89625616091687399
-1.1256450131150952,0.11914067807209411,-0.90434675082941784,0.80837102110435421
-2.7486109294644083,-0.83218862309264341,-0.04712070327378759,0.28395463079027977
2.3303871135920118,1.6937851518149039,1.5745724299630559,0.86888464642555407
-0.91921922164324987,-0.33356791882312475,-0.87173123857713597,-0.011380658520092391
5.0648755327659307,0.42077312821607982,0.55540493351734788,-0.7424991292403551
4.7701888256764642,1.2434465385657167,1.2175620756419205,-0.658369379976388
5.8546239134072096,2.0957301680203968,0.1748268890895194,-0.98264696146637864
-1.8716459625895092,-0.36560104116135028,0.13787329504152551,-0.8174771523498402
1.9303892095405999,0.54408510073002425,1.0274478480254581,-0.85733218497793773
6.0680078363335603,3.3622686565007038,-0.41459848049792963,1.1583675086747414
-4.1897724362343087,-0.92913929171549214,-1.286445733660035,0.10339450696047014
-6.7260892722764822,-2.8274574798241394,-0.66968283770300907,-0.75408765453969895
1.9120749487421183,0.029503047809357197,-0.31205076087617784,0.5304858588576824
0.69089360104452746,0.25817543819685773,-1.4823626735842561,-0.46225764613458292
-3.1362408159467412,-1.7516536876937159,-0.70038152044771818,-1.0435678640763917
-8.9625515691539732,-3.7904091098820731,0.48362460919400835,-0.35437422444729172
-2.1064980511661906,0.3092579929986119,-1.6686667753446485,-0.37415608007158213
-6.2036006937936072,-2.3645366056667729,-2.5742025953211622,-0.54978468586853191
0.36443749834533079,0.18975772182614192,2.1749207176939058,-1.7762635470323784
0.82030333573867353,0.36782113125689153,0.99765310655985284,-0.063812685009918477
0.78309238708791207,0.89846602482397642,1.6149338349850313,0.084725672052016504
-1.2416665288848776,-0.93385886822571607,1.1166766781498079,-0.75483318198494243
2.5879087882550049,1.0028839507296923,-2.4002690852172059,-0.12249037746769975
-0.7998281974061292,-0.62692386505624631,-0.76776893391426793,-0.7669081049435329
7.6828377290997976,6.0007927014136211,0.20335869366974579,1.3906448418592505
1.2015831708694189,1.2293547824148672,-1.6121846563359774,0.54593571040790634
0.89876779553918251,1.3980587633694161,0.51871732898827838,0.99117650451705674
-5.5956811224495846,-2.8105972114997169,0.16022171229915202,-0.4368554177532134
2.6507772876907945,2.6727472272318598,-1.0187758963878233,2.1409380313293687
1.2952779949045503,0.28961744559475994,1.2674845180451475,0.13840177729004455
1.7160912532628989,-0.083545711904119357,0.71122287379404869,-0.37457117104202509
-3.7689556986511445,-1.1557337743372751,-0.43929712945964899,0.024248926325798722
2.4471833287379381,1.4638236816453827,0.8609152749900616,0.40860938269744951
-1.9482129773417354,-0.49993095383014852,-0.35610335951252925,0.90742060347789155
1.5787703533559942,-0.3743427527763038,-0.43684018482925357,-0.72122600119346636
-0.9107403649412722,-0.69476562464234548,0.89310202113986725,-0.97667026080487485
-4.5280156611265348,-1.1601410786682005,0.43029066046351405,0.14316874287300224
-2.7533843365549351,-1.1824684913702885,-0.37031823205519748,-0.19192856474723455
1.3703126202420355,2.1729174413382397,0.12720247409180144,-0.36745775316540819
8.4209258028261278,3.6634761101174154,1.5571067764406004,0.43214682001222637
-1.7394190303689729,-0.60083635464869223,0.3822544078736802,-0.20388719972788644
-3.2493675444236358,-0.76761899545367607,-0.58964173302205991,0.30736187214058763
2.5683494423636613,0.071945570973141637,-0.90031288781811925,-1.2164631704959823
-0.60743353471815476,-0.57922887439578807,0.74025404716759957,-0.22991479686707189
-5.7482582010421108,-1.6992252762467202,-0.11506157889267735,-0.45697206051432043
-2.4776092198370918,0.22776777350782595,-0.16970676157196668,1.1343908230730821
0.14292752566247802,0.96210406159540018,-0.10291179891600413,0.80086208708189743
-2.5312736819550796,-1.3231669219616948,-2.6140664483450813,-0.26285313398059168
-5.5528837003782474,-3.0387433353899542,-0.17977435245503903,-0.56337728346141314
-2.328645566699258,0.22783299661808581,0.21486853562418914,0.7213424796521557
2.0450954627352966,1.1862248380466074,1.1653278639989311,-1.0248488887980987
-5.5435585032807149,-2.1293483421899095,0.95422827311975167,-0.64658346189499316
-8.4358677816844203,-3.0236114466415831,-0.98161527807323201,0.8917661195013763
-0.16428012497618905,-0.22699608699170898,-0.60270363790370873,-0.6205682803588215
-0.53710116523133666,-1.1927891163163962,-0.19864732905911944,-0.28639168045183683
-4.7132973405352585,-3.1553934805955235,0.71765610888570652,-1.5840432428305791
0.094334209313919448,1.5555843218934555,-0.40284175082433077,1.826036094791712
-1.7238599046914951,0.56409914456778132,0.29484564788526868,0.87144532407048092
-2.3344989614037814,-1.4045016108275261,0.18849436731395849,0.81322987129892588
1.9702839907148864,1.311193966368744,-0.29104332225499641,0.80253361235033005
-0.57308512180238225,-1.3194978648616176,-1.3701166913664971,0.61142255193158523
-3.5247080929495107,-3.1391299886217263,-0.1250583800066194,-1.8818233015684185
1.7662353802057593,1.2686200388948983,-0.82842756989991218,-0.12973367111001799
4.3636774017348161,0.9262625357686971,-0.56422114331392803,0.73107725871804741
-0.80305123626745156,0.17639636535301401,-0.82542422614299171,-0.12255841133590448
2.6394396980320534,0.5877211456113034,-1.0407132213264043,-0.26866716851381517
-1.9200142488382324,-0.82372223014162815,0.59494894057202341,-0.31123514259883689
-4.1628570926530282,-2.0752264522412345,-0.31366883306813476,-0.39782124134879371
1.5513510678386897,0.030122776049383404,1.1430955656813306,0.24621633713622434
-0.74293181741672876,-1.2939736837955929,0.85341695434512777,-1.0777485561267952
5.0635472219770543,1.4182983080418148,-2.0444588864013138,0.035581203459038646
-1.0222906968638195,-1.2338716356634767,1.315131458862975,-1.1257065235399493
-2.0100225002630427,-1.7116205511689397,-2.2136173591572308,-0.97201622365527973
4.555262580044845,3.6514399461096185,1.0220241462793689,1.5935227862843095
-0.39552129038780998,0.018780709634130581,0.45347290367155313,-0.030833485298371301
3.7387224989342815,0.67848633740439124,0.81670752346202335,-2.3533982412652885
-5.9853639429706362,-3.3418686175633754,-0.85281255450023297,-0.82092400466166737
-5.5336354446190459,-2.7089073657065583,-0.68711107060524279,-1.6046102993463112
2.4958077114017874,3.9020019213845831,0.95972946748030885,2.5204149466302206
7.85610758239795,3.7704097164673982,2.2277228354366465,0.88589011642134152
2.5423499434326104,0.033414413849172764,-0.15295711115291716,0.1901972174406685
-5.883584693868313,-3.6213288212017103,-0.58971469168983814,-1.5146102607422454
-3.0680981927858202,0.067117218253985089,-0.59394645559314629,0.32783908278186086
-6.0218102499104429,-1.908499448876591,0.79551824599587517,-0.12070459976613715
1.4746589745206118,0.40523766809557638,0.88451064848820193,-1.1819205476119234
-1.177350624220139,-0.62182820857785281,-0.71915893449146917,0.49838223874702609
-1.4523895811752459,-0.74004090126395583,-0.73645578000109935,-0.68560434254463276
-1.704321349278366,-0.5692341655297265,-0.92594988909175358,-0.12478319097916506
-0.96236298835211409,0.27466973497935454,-0.52746265316445973,0.95747347928602633
4.0483110679472265,0.24772600921427534,-0.51231040177395837,-0.79181824783751675
0.75659051810559941,0.87615679387246592,0.91499026218727231,-0.0061183741852897135
-1.2344731485372173,-1.5827211618927643,-0.85832681783445486,-1.4848639659110687
1.5647893224743945,1.3097978961682846,0.84811804041464889,1.4259563607907182
2.050326560814157,1.0083749317124793,-0.91551632842858044,1.12592069575434
1.4166339000143637,0.47714764025845113,-0.97474341501706452,1.3951270204648021
-3.9392916956103279,-1.4681273098835219,-0.33899141276944056,0.35264584059033915
-1.161986225485425,-1.3013438244406699,-0.23974556744771652,-0.85682423451714373
1.0792089824441411,0.16935560998329957,-0.15495178625784509,0.84478714131369459
0.01358530812600689,1.2068620876387639,0.56059297306724398,0.76715487124074255
0.64160889768665053,2.5890237130082214,0.070475819017885966,2.0056125959147941
-0.040678698075106601,1.7081014303715272,0.36769177524196572,1.1235628846791434
-3.1135630131452694,-1.1698823295773269,1.1166670183914347,-0.26434268606196704
-6.7104232175531831,-2.1120725781823668,-0.93358472202951226,-0.31054812215465261
0.99459088339215806,-0.7192660079222406,1.7805774029983346,-0.16410909323838813
-4.5420040056063558,-2.4587284688367044,0.54215117875367846,-0.57923839048326675
1.7421662764091597,2.1106611579098815,-0.078849020213873161,1.9763371189149699
1.4907023004103115,0.097217532380797445,0.81237794658059859,-0.29497427527232756
1.7580057204308159,2.0875010906949152,0.58659426571242801,0.05329471621160202
2.5349379550114874,0.88295575181618535,-0.068266252088724028,0.33907588286061929
3.9481122593231506,3.0748190650389597,-0.11666921436336297,1.1428475748408735
2.0923307845986483,1.8074725236347799,-0.71404648330827025,-0.0070732345566311659
5.9157912123536409,2.6544015568646673,1.3154380280983362,0.25047484844080081
-0.60554898963124293,-0.050264748288965613,-1.4432443161715418,0.0047785050919952133
-1.9694516589046636,-0.94937170753755051,-0.21901181937975048,-0.1967410797658054
-3.9507393135112752,0.047231402006626233,-0.15387910139152036,0.24776322843424359
-3.8940586022283927,-1.1940252049454081,-0.92966089978769861,0.48993920465115115
0.37221073048725062,-0.60478347893461093,0.2115447371943365,-0.53792400242001359
-1.127300370223306,-0.80031746112806235,0.49783673542110102,-0.14114875413313543
-1.9462308529677419,-1.1263376290122611,0.56701397110354457,0.13928357025239413
-2.6109510119538153,-1.1979964372565501,-1.0604379300196638,-0.77169332453279271
2.8895651855593187,2.1754142178135103,-0.07182383940197852,1.1928333284803918
1.4788207241659974,1.9755644564796226,1.1852260725734867,2.3703869359648615
-5.9757885764347964,-2.4579729435822584,0.5434913964917456,0.11567386582926849
-1.0358611382947462,0.29822494211964412,-0.50513732448119075,0.85595912395355123
0.67108148656831679,0.43074085391795081,0.056471276548090241,0.30358290676559951
4.0369651672696438,2.3149143065113069,-0.23707996625492284,0.16633834539641243
-1.1105918118967726,-0.51962181700268784,-0.54172771561902533,0.80982331796462248
-2.8539307060290655,-1.7051098334911181,-1.1298902012937468,-0.29151486461531201
-0.26071192620492184,0.34776459282753269,0.072434702203481541,-0.27883879345933849
1.8569591952761151,1.9167583120011118,-1.7820404762076847,0.58025038570221099
3.5270213377868429,4.1772025633240197,-1.2502655997741148,1.2306297603559568
-1.4994800685622105,-1.3789194899616959,0.89450261416160992,-0.044624001414627287
-1.0114736605224861,0.62555249712102912,2.0337513964111302,0.45477535491759324
-2.5528403373639748,0.73915280584837062,-0.22321783798417366,1.187724203338953
-1.8923627955729416,-2.6504407499435283,0.41363477283085753,-1.3108019231725183
-2.0972078622397556,-1.0025991404327175,-0.66233847181497763,-0.93357593535594852
-2.7464752674985835,-0.23958335969440936,-0.24895344954525492,0.77209988752942948
0.28326524963596755,0.67397390179631356,-2.348180287126842,1.090578443735545
3.9991856096056608,0.060878004481001557,0.027092539396422581,-0.48438227015771207
2.6039412465897938,3.3656461859839899,0.19451770763909138,0.39361481070589549
-3.2035544177006425,-0.24885137942637714,-0.17610502213096832,-0.66676897358570242
0.058230959652843417,0.32679105809631759,-1.6316527686081803,0.42474114473427027
-2.0292164393983869,-0.16188410936236153,0.043045948319419464,2.6224874484432337
2.0437398794808739,-0.34738025361224267,0.042315589151954186,-1.420002217314897
-1.3339707516661428,-1.3335903241316676,-1.3555608899273102,-0.34307825827972804
-3.1961191240832769,-1.5296709831824682,1.0844188033270505,-1.3932341744771612
5.0717530470686985,3.1124279173209848,1.1904828836277375,0.72467067504556204
-0.63408688944825364,-0.27005252402047497,0.53568115550646633,0.20090115738043729
-0.69693596608807373,0.3417389450799998,-1.1394234523355196,0.6654296236707633
-5.8738524178488101,-2.6864415399995005,-0.57660859490566829,-1.5275463680733983
-7.0346885502252432,-2.4579014756025881,-2.6944405025889142,0.53996349983543968
5.8290743170712016,2.9942452736149003,-0.16533325400656576,0.95144065458450899
-3.6945106940159076,-1.6415274878344959,-1.1375838137751415,-0.077602687093796044
-0.36918586556195665,-0.91370713270021908,-1.1269093916536306,-0.022882879594253457
-0.63186887122427615,1.6605151971407772,0.12973425322306859,1.0555661114372461
-0.085837281747317001,0.29236160776520081,0.29817229395375111,-0.78315369627091103
4.0675778025178149,2.9110595369099719,-0.71690249201021905,0.97804615326693367
2.6637045371852404,1.386896695411354,-0.29706743111427558,0.4754152961517279
1.68999330021312,1.4248975874195016,0.025994501359148221,1.5550568701523879
-3.821219158086397,-1.8237872803652659,1.817210492563859,-1.3723730198027468
-2.4061755809228225,0.35434386879275054,-1.4372343482380523,1.1933372268927769
-5.4248397162418041,-0.22438940428081322,-0.44656007311745854,-0.32732208043140043
1.0334506797246643,0.226648099825283,1.2385757155070074,-1.1445442910817769
1.6034173224002481,0.4464884822342049,-0.88070032413464772,-0.71725162520687913
-3.9103634831947298,-1.9258985894937013,0.13191243795705604,0.41536072739211444
-0.99138740788770696,0.30270290668259897,-1.3321678489978253,0.65037628179854579
1.9649450871360199,0.70087955811111036,-0.08593898327049522,0.082381069330399445
-0.48943641680990657,0.36016378637175916,0.14763778163891003,1.2738261153470243
-1.0021683511623654,0.25607025131332228,-1.5912017430105723,1.3133514180426005
-4.1441435846276784,-1.0559589059275578,0.091291224985410049,0.69331811477683236
2.3587226841813411,0.61512266495930712,-1.3953867279383003,0.76035097867490931
0.46348266701504981,1.8388417772092058,-1.7059810704085234,1.293694850974513
-2.5768597539625611,-0.35494048237679715,-0.26950209887318904,0.54805371999747587
-4.1358978849821515,-2.5885615907647721,-2.1286108022166408,-1.9392997311231688
2.7366528355084165,2.7256525170201487,-0.36024586836534633,1.7514547190926706
-2.7494926661970149,-0.3666904611766324,-1.0009598884668016,0.96724205729402257
-0.88206621233390181,0.55894597489820841,-1.7993341990710403,1.0235065317446237
0.42318298198603732,0.00021338259367464918,-1.7865515690795726,0.32275400507093871
-0.69680874870583542,0.3196555815919595,-0.67596259207580589,-0.41860829680233919
2.2413660305412852,0.15158135469786549,1.5789205478433348,-1.3608831779795887
-0.42588355655402155,-0.11741147205846203,1.3929269570466247,0.79119773520044856
-1.7381570990291242,-0.89648302056060891,-1.9157099046395787,0.011083031071159363
3.6504665857734704,2.2005643117734177,2.2235576639564716,1.1782160182226684
6.7667691835891537,4.2956010775087474,1.6784036411642753,1.1324487656480597
-6.2370570527997575,-3.0589792130241618,-0.47722433552727711,-0.28769942457595116
-0.21344687960240105,0.79047101159321809,0.0018980837028853888,0.31294881818882142
0.24084731482836208,-1.0633726032301589,0.64080046973065463,-0.53925841562112309
4.0087045026627441,3.354066198573439,-1.1115968464233614,0.78024502997687462
1.6727318654520464,1.3900520625745005,-0.57904624892332757,0.45755716403194269
1.0326716066042099,0.58052860800953132,1.1682198139504667,-0.31031978568969193
-3.8256522865324922,-0.19347378752879824,2.1578753063087057,1.0474141235992322
2.9185217588002033,1.9521780129147215,0.68835817688731327,-1.3237677356792332
0.60797386514917506,0.94626468253264306,-0.22818118836494664,0.60083716548657973
-0.52924440775421844,1.6027986451647558,0.37648347063628285,0.40343768986875705
-1.9000079179050795,0.080493622897346406,0.77716464559929799,1.3104226685796228
-1.7247723304446692,-0.27874767686410318,1.3989845400226912,-0.42344179605311988
0.13361846362414898,-0.57741105643186619,0.093402775805357288,-0.58186609455551475
0.066694726359672996,0.060870790494838123,-0.6522842343094698,0.67738654380320651
-1.3298994962938746,-1.3589995083391018,-2.1310671502518268,-0.98617516402000582
-1.5114311750016156,0.0078586398268379876,2.0260621622847474,-0.072410818782306777
-4.190818360850141,-0.46111632132869951,-0.80497058825556089,0.71282166041338868
2.0773667725917644,1.4941896801194605,-1.6329956563546639,1.0472096907262347
3.9304599218023073,2.826146374226802,0.28307410974792513,0.88630177864220561
4.8820154514144978,2.5520825915085257,0.091689439487123423,1.079101343828107
5.9222515508327405,2.0922368449149795,0.46572249353565703,-0.29656114098102798
0.7729131935532163,-0.23429216726020419,1.6036442909923161,0.35935615700673068
